site_id,id,bearing,sv1,sv2,sv3,sv4
3,3286,191.0,(0.502299200846-2.77555756156e-17j),(-0.415650986859+0.500705233571j),(0.484462423578+0.111293560195j),(-0.277592405982+0.00874063888161j)
3,3287,192.0,(0.499696633097+0j),(-0.397592918005+0.515221760571j),(0.493750388738+0.0768588234934j),(-0.276976125083+0.0188993350124j)
3,3288,193.0,(0.497081579221+2.77555756156e-17j),(-0.37888040822+0.529075712984j),(0.500568360314+0.0416629790417j),(-0.276262032666+0.0285172217158j)
3,3289,194.0,(0.494456773371+2.77555756156e-17j),(-0.359349021084+0.542358990033j),(0.504851751124+0.00588513483829j),(-0.275498587785+0.0376577873451j)
3,3290,195.0,(0.491825384266-1.38777878078e-17j),(-0.339204881223+0.554897510398j),(0.50654999397-0.0302911112257j),(-0.274734434555+0.0463371941339j)
3,3291,196.0,(0.489190663296-1.38777878078e-17j),(-0.318477131704+0.56665928371j),(0.50562354595-0.0666758074035j),(-0.274022573356+0.0545239716955j)
3,3292,197.0,(0.486557169389-6.93889390391e-18j),(-0.296892342459+0.577762471911j),(0.502033093193-0.103164096664j),(-0.273379614352+0.0623787857565j)
3,3293,198.0,(0.483927777499+2.08166817117e-17j),(-0.274674219092+0.588044835323j),(0.495747557888-0.139555171788j),(-0.272863752835+0.0698236095088j)
3,3294,199.0,(0.481308947408+3.46944695195e-17j),(-0.25184965712+0.597459811148j),(0.486784031136-0.175562186256j),(-0.272488480621+0.0769706121398j)
3,3295,200.0,(0.478706796629+1.99493199737e-17j),(-0.228349946811+0.606000618754j),(0.475126049336-0.211064099195j),(-0.272297675859+0.0837885058836j)
3,3296,201.0,(0.476127832477+4.33680868994e-17j),(-0.20420580198+0.613610966723j),(0.46083065324-0.245772931618j),(-0.272310833145+0.090340712671j)
3,3297,202.0,(0.473581390642-4.16333634234e-17j),(-0.179563768618+0.620199462197j),(0.44385279896-0.279640997088j),(-0.272520834914+0.096737514283j)
3,3298,203.0,(0.47107535051-3.46944695195e-17j),(-0.154360062021+0.625749235745j),(0.424333909572-0.312299426153j),(-0.272984334648+0.102899144837j)
3,3299,204.0,(0.468620682675-1.38777878078e-17j),(-0.128532126225+0.630227605218j),(0.402295045238-0.343618732284j),(-0.27368891549+0.108933717724j)
3,3300,205.0,(0.466228909202+4.16333634234e-17j),(-0.1022394854+0.633547730683j),(0.377886841376-0.373325764553j),(-0.27463106341+0.114900619851j)
3,3301,206.0,(0.463914518833-4.16333634234e-17j),(-0.0755402319737+0.635655919114j),(0.35108388626-0.401352999639j),(-0.275803038887+0.120859849805j)
3,3302,207.0,(0.461691066148+0j),(-0.0483862778991+0.636511599592j),(0.322067026167-0.427430334808j),(-0.277210813599+0.126820406485j)
3,3303,208.0,(0.459573544394-2.77555756156e-17j),(-0.0208458512672+0.636052231093j),(0.291052050606-0.4513154799j),(-0.278862437238+0.132792882481j)
3,3304,209.0,(0.457579948198+5.55111512313e-17j),(0.00689542544528+0.634221956642j),(0.258123297098-0.472885591077j),(-0.280736625185+0.138831128915j)
3,3305,210.0,(0.455726192894+0j),(0.0348670667994+0.630976262367j),(0.22354029687-0.491928677249j),(-0.282807879565+0.144991367067j)
3,3306,211.0,(0.454032163542-5.55111512313e-17j),(0.0629830513376+0.626266475805j),(0.187412784113-0.508335680017j),(-0.285069457163+0.151277626773j)
3,3307,212.0,(0.452516773522+2.77555756156e-17j),(0.0912585559352+0.620035573807j),(0.150035538135-0.521933714803j),(-0.28745821799+0.157793030334j)
3,3308,213.0,(0.451198098545+2.77555756156e-17j),(0.119271510529+0.612294198115j),(0.111728922275-0.532594946205j),(-0.290015429142+0.16444062656j)
3,3309,214.0,(0.450096319574-1.11022302463e-16j),(0.147243119495+0.602968146615j),(0.0725463817059-0.540271264391j),(-0.292669296436+0.171320889947j)
3,3310,215.0,(0.449230850785+8.32667268469e-17j),(0.174957223534+0.592052498652j),(0.0329226643152-0.544860889561j),(-0.295429506458+0.178380400804j)
3,3311,216.0,(0.448619658786-5.55111512313e-17j),(0.202200925332+0.579571558092j),(-0.00688633504338-0.546333409288j),(-0.298247621696+0.185668352271j)
3,3312,217.0,(0.448280214918-1.11022302463e-16j),(0.228869313596+0.565537242988j),(-0.0465258354044-0.544691677435j),(-0.301097288714+0.193178826228j)
3,3313,218.0,(0.448227942358+5.55111512313e-17j),(0.254758974241+0.55001507087j),(-0.085737429811-0.539971791683j),(-0.30402609543+0.200800122416j)
3,3314,219.0,(0.448478662923+5.55111512313e-17j),(0.280144070424+0.532853402382j),(-0.124360078171-0.532211978728j),(-0.30686984992+0.208732642739j)
3,3315,220.0,(0.449043487817+8.32667268469e-17j),(0.304353963387+0.514370727436j),(-0.161779273296-0.521587210246j),(-0.309784705159+0.216700371632j)
3,3316,221.0,(0.449934254508-2.77555756156e-17j),(0.32766023028+0.494424553029j),(-0.198130068486-0.508120978422j),(-0.31259956239+0.224903006466j)
3,3317,222.0,(0.451157085191+2.77555756156e-17j),(0.349790199098+0.473182614689j),(-0.232923804518-0.492039045054j),(-0.315406507898+0.233163308562j)
3,3318,223.0,(0.452716823313+0j),(0.370659769343+0.450721805062j),(-0.265967378726-0.473520219419j),(-0.318189698414+0.241462085637j)
3,3319,224.0,(0.454616512044+2.77555756156e-17j),(0.390119775009+0.427192028757j),(-0.296931856268-0.452858576155j),(-0.320975448599+0.249725254676j)
3,3320,225.0,(0.456855486697-8.32667268469e-17j),(0.408182363292+0.402622419589j),(-0.32583711507-0.430175166564j),(-0.323710458277+0.257985366896j)
3,3321,226.0,(0.459430088715+2.77555756156e-17j),(0.42465588818+0.377253514367j),(-0.352414493356-0.405804100516j),(-0.326426179475+0.266165667105j)
3,3322,227.0,(0.462332440717-2.77555756156e-17j),(0.439699346887+0.350971119806j),(-0.376649795542-0.379922710184j),(-0.329115346885+0.274243005234j)
3,3323,228.0,(0.465555335192+0j),(0.452971867172+0.324261574215j),(-0.398290634067-0.352971589824j),(-0.33191766425+0.282020284135j)
3,3324,229.0,(0.469085448076-8.32667268469e-17j),(0.464703309876+0.296928942545j),(-0.417505380865-0.324993933298j),(-0.334688600047+0.289645681031j)
3,3325,230.0,(0.472909748991+0j),(0.474774104908+0.269239561345j),(-0.434167342545-0.296367682399j),(-0.337526732089+0.296979120219j)
3,3326,231.0,(0.477011308017-5.55111512313e-17j),(0.483197332749+0.241304192181j),(-0.448307383458-0.267328180099j),(-0.340488080577+0.30393558122j)
3,3327,232.0,(0.481371470247+2.77555756156e-17j),(0.48999371366+0.213229224189j),(-0.459933537536-0.238181180965j),(-0.343581859651+0.310488869301j)
3,3328,233.0,(0.48597138886+2.77555756156e-17j),(0.49522544003+0.185030401302j),(-0.469202273141-0.208979620969j),(-0.346759294932+0.316673427412j)
3,3329,234.0,(0.490788766271+0j),(0.498833652187+0.157062627354j),(-0.476089427309-0.180163782229j),(-0.350193164529+0.322284535361j)
3,3330,235.0,(0.495802363061+6.93889390391e-17j),(0.500981017874+0.129069913095j),(-0.48077796707-0.15175363565j),(-0.353781063773+0.327416147141j)
3,3331,236.0,(0.500988430058+6.93889390391e-17j),(0.501636593257+0.101394584352j),(-0.483400299354-0.123826444568j),(-0.357471295823+0.332108257032j)
3,3332,237.0,(0.506322318681-5.55111512313e-17j),(0.500881461803+0.0740273707245j),(-0.484031882742-0.096699772985j),(-0.361501098301+0.336087288562j)
3,3333,238.0,(0.511781333609-8.32667268469e-17j),(0.498775586933+0.0470353157938j),(-0.482828014713-0.0704182500109j),(-0.365760578036+0.339452555366j)
3,3334,239.0,(0.517340335501-5.55111512313e-17j),(0.495379313415+0.0204772814873j),(-0.479910161182-0.0452615917523j),(-0.370313682743+0.342117517714j)
3,3335,240.0,(0.52297579434-7.6327832943e-17j),(0.490755921243-0.0056779276837j),(-0.475463395335-0.0209077476556j),(-0.374981127439+0.344251776011j)
3,3336,241.0,(0.52866292272+4.16333634234e-17j),(0.484973228338-0.0311313119811j),(-0.46959460648+0.002230205139j),(-0.380001594402+0.345574946071j)
3,3337,242.0,(0.534378649905-8.32667268469e-17j),(0.478081219883-0.0561857594355j),(-0.462453881465+0.02425365454j),(-0.385251085882+0.346194648635j)
3,3338,243.0,(0.540099412645+2.77555756156e-17j),(0.470159591943-0.0805589602695j),(-0.454174037437+0.0451100239868j),(-0.390723746548+0.346090768183j)
3,3339,244.0,(0.545802521142+9.19403442268e-17j),(0.461261850684-0.104312682806j),(-0.444889783062+0.064760895981j),(-0.396470708886+0.345175406856j)
3,3340,245.0,(0.551467100678+4.33680868994e-17j),(0.45144509121-0.127430322997j),(-0.43473184359+0.0831823521521j),(-0.402418697261+0.343498168593j)
3,3341,246.0,(0.557071881324-2.51534904017e-17j),(0.440762439655-0.149900773562j),(-0.423812848645+0.100436277451j),(-0.408553233228+0.341040507897j)
3,3342,247.0,(0.562597762697+2.42861286637e-17j),(0.42932043923-0.171567031209j),(-0.412250037607+0.116516281985j),(-0.414855980598+0.337788172613j)
3,3343,248.0,(0.568025384528+3.46944695195e-18j),(0.417050773457-0.192729496382j),(-0.400133616924+0.131496393865j),(-0.421248672035+0.333800089023j)
3,3344,249.0,(0.573339039713+4.85722573274e-17j),(0.404152205078-0.213020963418j),(-0.387617694984+0.145249553753j),(-0.42782467278+0.328917237078j)
3,3345,250.0,(0.578520931589-8.32667268469e-17j),(0.390567057124-0.232666170537j),(-0.374731219477+0.158001438523j),(-0.434443934626+0.323276793059j)
3,3346,251.0,(0.583557032489-7.6327832943e-17j),(0.376407444937-0.251535201328j),(-0.3615914732+0.169706303612j),(-0.441080170901+0.316872730892j)
3,3347,252.0,(0.588434338078-9.71445146547e-17j),(0.361666162817-0.269704101176j),(-0.348286269593+0.180396973636j),(-0.447760657098+0.30962285853j)
3,3348,253.0,(0.593141522021-1.17961196366e-16j),(0.346415317947-0.287118896752j),(-0.334899232404+0.190111422222j),(-0.454400166221+0.301600632774j)
3,3349,254.0,(0.597669290053-5.55111512313e-17j),(0.330683413373-0.303790279751j),(-0.321507176972+0.198893815316j),(-0.460967499355+0.292804910647j)
3,3350,255.0,(0.602007847643-4.16333634234e-17j),(0.314605655352-0.31961913697j),(-0.308144066035+0.206846937376j),(-0.467381532546+0.283318764609j)
3,3351,256.0,(0.60615073467+5.55111512313e-17j),(0.297982803079-0.334835089828j),(-0.294871121409+0.214017703996j),(-0.47361354389+0.273149508014j)
3,3352,257.0,(0.610093055126-2.77555756156e-17j),(0.28118126112-0.34913070544j),(-0.281778996612+0.220404703312j),(-0.479726576514+0.262137537589j)
3,3353,258.0,(0.613830925544+1.11022302463e-16j),(0.263990316054-0.362724015306j),(-0.268919494108+0.226067880451j),(-0.485548035682+0.250540856467j)
3,3354,259.0,(0.617362285232+9.71445146547e-17j),(0.246488325413-0.375568719055j),(-0.256293737366+0.231109672805j),(-0.491096412828+0.238288908905j)
3,3355,260.0,(0.620686009244+1.11022302463e-16j),(0.228692527892-0.387667930813j),(-0.243937580344+0.235585698429j),(-0.496300062108+0.225482294156j)
3,3356,261.0,(0.623802755901+1.38777878078e-17j),(0.210691224599-0.398984876916j),(-0.23196040222+0.239466157537j),(-0.501174012992+0.212050318315j)
3,3357,262.0,(0.62671543528-2.77555756156e-17j),(0.192579966883-0.409492840809j),(-0.220388010123+0.242816787941j),(-0.505651176644+0.198096827107j)
3,3358,263.0,(0.629425582156+6.93889390391e-17j),(0.174168697359-0.419297591683j),(-0.209196278039+0.245736511377j),(-0.509677793328+0.183731494891j)
3,3359,264.0,(0.6319388863-8.32667268469e-17j),(0.155696610714-0.428304714312j),(-0.198438837931+0.248243470949j),(-0.513294570769+0.16879801967j)
3,3360,265.0,(0.63425943996+1.11022302463e-16j),(0.137118206131-0.436552409843j),(-0.188166707665+0.250360590354j),(-0.516418099055+0.15349516514j)
3,3361,266.0,(0.636393738336-2.77555756156e-17j),(0.118459119011-0.44404423184j),(-0.178382989021+0.252146222989j),(-0.519056891827+0.137756675359j)
3,3362,267.0,(0.638348062035+1.2490009027e-16j),(0.0996694132359-0.450804446103j),(-0.169086743385+0.253651185467j),(-0.521144579278+0.121787470404j)
3,3363,268.0,(0.640128716862+1.38777878078e-17j),(0.0808537321198-0.456814354838j),(-0.16036204318+0.254869446308j),(-0.52271253486+0.105431169067j)
3,3364,269.0,(0.641744216514+1.2490009027e-16j),(0.0620416893116-0.462082486752j),(-0.152201438972+0.255849751625j),(-0.523722036875+0.0888021365453j)
3,3365,270.0,(0.643200856538+5.55111512313e-17j),(0.0431817944315-0.466626913991j),(-0.14455150816+0.25666522711j),(-0.524132879478+0.0721100634371j)
3,3366,271.0,(0.644506892734-5.55111512313e-17j),(0.0243023852232-0.470448062947j),(-0.137445626586+0.257327380401j),(-0.523969049529+0.0551963180274j)
3,3367,272.0,(0.645670597061-5.55111512313e-17j),(0.00551424676613-0.473549286395j),(-0.130961276254+0.257827260494j),(-0.52321478289+0.0380878637159j)
3,3368,273.0,(0.646698096522+2.77555756156e-17j),(-0.0132350054602-0.475943849093j),(-0.125130732299+0.258180041925j),(-0.521858391404+0.0208097141332j)
3,3369,274.0,(0.647595898797-8.32667268469e-17j),(-0.0320000403971-0.477636048213j),(-0.119806512815+0.258481986768j),(-0.519884035604+0.00366145477989j)
3,3370,275.0,(0.648372173777-5.55111512313e-17j),(-0.050668317104-0.478634541688j),(-0.115113121463+0.258695605822j),(-0.517296529626-0.0136042143699j)
3,3371,276.0,(0.649032090874+5.55111512313e-17j),(-0.0692136171766-0.47895257493j),(-0.111081725894+0.258825837637j),(-0.51408976874-0.0308706462728j)
3,3372,277.0,(0.649580277533-1.38777878078e-16j),(-0.0876894861327-0.478590047019j),(-0.107613817255+0.258933954497j),(-0.510260020175-0.0481120495483j)
3,3373,278.0,(0.650023405143-2.77555756156e-17j),(-0.106070806761-0.477552603395j),(-0.104789012089+0.258999029233j),(-0.505814252471-0.0652133077597j)
3,3374,279.0,(0.650362359375-8.32667268469e-17j),(-0.124164323588-0.475894346842j),(-0.10260040266+0.259035330533j),(-0.500732472376-0.0823252022057j)
3,3375,280.0,(0.650603560568-8.32667268469e-17j),(-0.14219384582-0.473569858567j),(-0.101041384206+0.259052541962j),(-0.495035561674-0.0992457460209j)
3,3376,281.0,(0.650746858465+1.38777878078e-16j),(-0.160133777458-0.470581841678j),(-0.100062805714+0.259077937192j),(-0.48873310007-0.115950179241j)
3,3377,282.0,(0.650794584346-5.55111512313e-17j),(-0.177795167096-0.466996363675j),(-0.0997520103719+0.259080094096j),(-0.481786538516-0.132583771379j)
3,3378,283.0,(0.650746858465+1.38777878078e-16j),(-0.195318332153-0.462769096089j),(-0.100062805714+0.259077937192j),(-0.474240579072-0.148949553748j)
3,3379,284.0,(0.650603560568-5.55111512313e-17j),(-0.212517966545-0.457980391852j),(-0.101041384206+0.259052541962j),(-0.466048049411-0.165186913442j)
3,3380,285.0,(0.650362359375-8.32667268469e-17j),(-0.229534036268-0.452575489841j),(-0.10260040266+0.259035330533j),(-0.457267329501-0.181104384206j)
3,3381,286.0,(0.650023405143-2.77555756156e-17j),(-0.246340906717-0.446561296117j),(-0.104789012089+0.258999029233j),(-0.447911366577-0.196679721241j)
3,3382,287.0,(0.649580277533-1.38777878078e-16j),(-0.26276330209-0.44004034426j),(-0.107613817255+0.258933954497j),(-0.437884522614-0.212120305344j)
3,3383,288.0,(0.649032090874+5.55111512313e-17j),(-0.278934667681-0.432939647399j),(-0.111081725894+0.258825837637j),(-0.427257372796-0.227238269722j)
3,3384,289.0,(0.648372173777-5.55111512313e-17j),(-0.294758025383-0.425321620288j),(-0.115113121463+0.258695605822j),(-0.41604020793-0.242010016819j)
3,3385,290.0,(0.647595898797-8.32667268469e-17j),(-0.310214776515-0.417204517184j),(-0.119806512815+0.258481986768j),(-0.404201463016-0.25647879919j)
3,3386,291.0,(0.646698096522+2.77555756156e-17j),(-0.325214434843-0.40866220311j),(-0.125130732299+0.258180041925j),(-0.39174594911-0.270615639267j)
3,3387,292.0,(0.645670597061-5.55111512313e-17j),(-0.339953641612-0.399544635744j),(-0.130961276254+0.257827260494j),(-0.378733196031-0.284324638022j)
3,3388,293.0,(0.644506892734-5.55111512313e-17j),(-0.354200095269-0.390041652776j),(-0.137445626586+0.257327380401j),(-0.365127427063-0.297647354875j)
3,3389,294.0,(0.643200856538+5.55111512313e-17j),(-0.367940526293-0.380177466074j),(-0.14455150816+0.25666522711j),(-0.350886981848-0.310618206485j)
3,3390,295.0,(0.641744216514+1.2490009027e-16j),(-0.381162501351-0.369980727779j),(-0.152201438972+0.255849751625j),(-0.33607463191-0.323145845653j)
3,3391,296.0,(0.640128716862+1.38777878078e-17j),(-0.393979805265-0.359338334378j),(-0.16036204318+0.254869446308j),(-0.320706781433-0.335207161509j)
3,3392,297.0,(0.638348062035+1.2490009027e-16j),(-0.406247051893-0.348406649315j),(-0.169086743385+0.253651185467j),(-0.304738420598-0.346833008193j)
3,3393,298.0,(0.636393738336-2.77555756156e-17j),(-0.417894872907-0.337284499729j),(-0.178382989021+0.252146222989j),(-0.288180171881-0.357994456998j)
3,3394,299.0,(0.63425943996+1.11022302463e-16j),(-0.429030872127-0.325854153748j),(-0.188166707665+0.250360590354j),(-0.271108964169-0.368618147328j)
3,3395,300.0,(0.6319388863-8.32667268469e-17j),(-0.439528974981-0.31429026071j),(-0.198438837931+0.248243470949j),(-0.253475710079-0.378730018996j)
3,3396,301.0,(0.629425582156+6.93889390391e-17j),(-0.449437595619-0.302546794515j),(-0.209196278039+0.245736511377j),(-0.235292694107-0.388307292786j)
3,3397,302.0,(0.62671543528-2.77555756156e-17j),(-0.458645696583-0.290808511494j),(-0.220388010123+0.242816787941j),(-0.216502209161-0.397364094687j)
3,3398,303.0,(0.623802755901+0j),(-0.467255301064-0.278950197031j),(-0.23196040222+0.239466157537j),(-0.197321784574-0.405763277618j)
3,3399,304.0,(0.620686009244+1.11022302463e-16j),(-0.475209712402-0.267080036439j),(-0.243937580344+0.235585698429j),(-0.177553773318-0.413595641267j)
3,3400,305.0,(0.617362285232+9.71445146547e-17j),(-0.482464813398-0.255313522227j),(-0.256293737366+0.231109672805j),(-0.157276199153-0.420799898381j)
3,3401,306.0,(0.613830925544+1.11022302463e-16j),(-0.489068747141-0.243596749329j),(-0.268919494108+0.226067880451j),(-0.136570913457-0.42732655411j)
3,3402,307.0,(0.610093055126-2.77555756156e-17j),(-0.4949827085-0.232046967473j),(-0.281778996612+0.220404703312j),(-0.115445592587-0.433159862221j)
3,3403,308.0,(0.60615073467+6.93889390391e-17j),(-0.500252683029-0.220607560628j),(-0.294871121409+0.214017703996j),(-0.0939838958716-0.438263979386j)
3,3404,309.0,(0.602007847643-4.16333634234e-17j),(-0.504772557226-0.209570238383j),(-0.308144066035+0.206846937376j),(-0.0718854109136-0.442680018518j)
3,3405,310.0,(0.597669290053-4.16333634234e-17j),(-0.50863381664-0.198789817975j),(-0.321507176972+0.198893815316j),(-0.0496146828268-0.44629411513j)
3,3406,311.0,(0.593141522021-1.17961196366e-16j),(-0.511847537082-0.188293790482j),(-0.334899232404+0.190111422222j),(-0.0268687306451-0.449131277795j)
3,3407,312.0,(0.588434338078-9.71445146547e-17j),(-0.514394653288-0.178196692557j),(-0.348286269593+0.180396973636j),(-0.0038074142458-0.4511410191j)
3,3408,313.0,(0.583557032489-7.6327832943e-17j),(-0.516294526392-0.168523015527j),(-0.3615914732+0.169706303612j),(0.0195610450758-0.452294027848j)
3,3409,314.0,(0.578520931589-8.32667268469e-17j),(-0.517538272653-0.159384922762j),(-0.374731219477+0.158001438523j),(0.0431504926123-0.452564037469j)
3,3410,315.0,(0.573339039713+4.85722573274e-17j),(-0.518176072593-0.150711835229j),(-0.387617694984+0.145249553753j),(0.0670265296706-0.451911916246j)
3,3411,316.0,(0.568025384528+3.46944695195e-18j),(-0.518228323112-0.142521395753j),(-0.400133616924+0.131496393865j),(0.0910180958914-0.450324008506j)
3,3412,317.0,(0.562597762697+2.42861286637e-17j),(-0.517667141015-0.135007649073j),(-0.412250037607+0.116516281985j),(0.115340566282-0.447714015314j)
3,3413,318.0,(0.557071881324-2.51534904017e-17j),(-0.516565620452-0.12800129755j),(-0.423812848645+0.100436277451j),(0.139580259019-0.444138628603j)
